File Name,Idx Repetition,Nb. UFuses,Nb. Fuses,Nb. Configurations,Nb. Valid Conf.
realcase-Sub1.json,306,0,30,1,1
realcase-Sub1.json,306,1,30,2,2
realcase-Sub1.json,306,2,30,4,4
realcase-Sub1.json,306,3,30,8,2
realcase-Sub1.json,306,4,30,16,8
realcase-Sub1.json,306,5,30,32,8
realcase-Sub1.json,306,6,30,64,12
realcase-Sub1.json,306,7,30,128,18
realcase-Sub1.json,306,8,30,256,24
realcase-Sub1.json,306,9,30,512,8
realcase-Sub1.json,306,10,30,1024,24
realcase-Sub1.json,306,11,30,2048,12
realcase-Sub1.json,306,12,30,4096,8
realcase-Sub1.json,306,13,30,8192,72
realcase-Sub1.json,306,14,30,16384,72
realcase-Sub1.json,306,15,30,32768,90
realcase-Sub1.json,306,16,30,65536,90
realcase-Sub1.json,306,17,30,131072,96
realcase-Sub1.json,306,18,30,262144,320
realcase-Sub1.json,306,19,30,524288,240
realcase-Sub1.json,306,20,30,1048576,72
realcase-Sub1.json,306,21,30,2097152,400
realcase-Sub1.json,306,22,30,4194304,384
realcase-Sub1.json,306,23,30,8388608,500
realcase-Sub1.json,306,24,30,16777216,750
realcase-Sub1.json,306,25,30,33554432,320
realcase-Sub1.json,306,26,30,67108864,900
realcase-Sub1.json,306,27,30,134217728,720
realcase-Sub1.json,306,28,30,268435456,576
realcase-Sub1.json,306,29,30,536870912,1080
realcase-Sub1.json,306,30,30,1073741824,1080
realcase-Sub1.json,307,0,30,1,1
realcase-Sub1.json,307,1,30,2,1
realcase-Sub1.json,307,2,30,4,4
realcase-Sub1.json,307,3,30,8,2
realcase-Sub1.json,307,4,30,16,1
realcase-Sub1.json,307,5,30,32,4
realcase-Sub1.json,307,6,30,64,4
realcase-Sub1.json,307,7,30,128,4
realcase-Sub1.json,307,8,30,256,10
realcase-Sub1.json,307,9,30,512,16
realcase-Sub1.json,307,10,30,1024,18
realcase-Sub1.json,307,11,30,2048,60
realcase-Sub1.json,307,12,30,4096,64
realcase-Sub1.json,307,13,30,8192,180
realcase-Sub1.json,307,14,30,16384,36
realcase-Sub1.json,307,15,30,32768,135
realcase-Sub1.json,307,16,30,65536,60
realcase-Sub1.json,307,17,30,131072,108
realcase-Sub1.json,307,18,30,262144,72
realcase-Sub1.json,307,19,30,524288,135
realcase-Sub1.json,307,20,30,1048576,144
realcase-Sub1.json,307,21,30,2097152,120
realcase-Sub1.json,307,22,30,4194304,360
realcase-Sub1.json,307,23,30,8388608,500
realcase-Sub1.json,307,24,30,16777216,600
realcase-Sub1.json,307,25,30,33554432,576
realcase-Sub1.json,307,26,30,67108864,576
realcase-Sub1.json,307,27,30,134217728,432
realcase-Sub1.json,307,28,30,268435456,600
realcase-Sub1.json,307,29,30,536870912,1080
realcase-Sub1.json,307,30,30,1073741824,1080
realcase-Sub1.json,308,0,30,1,1
realcase-Sub1.json,308,1,30,2,2
realcase-Sub1.json,308,2,30,4,1
realcase-Sub1.json,308,3,30,8,1
realcase-Sub1.json,308,4,30,16,4
realcase-Sub1.json,308,5,30,32,8
realcase-Sub1.json,308,6,30,64,8
realcase-Sub1.json,308,7,30,128,20
realcase-Sub1.json,308,8,30,256,8
realcase-Sub1.json,308,9,30,512,24
realcase-Sub1.json,308,10,30,1024,60
realcase-Sub1.json,308,11,30,2048,32
realcase-Sub1.json,308,12,30,4096,27
realcase-Sub1.json,308,13,30,8192,36
realcase-Sub1.json,308,14,30,16384,36
realcase-Sub1.json,308,15,30,32768,144
realcase-Sub1.json,308,16,30,65536,72
realcase-Sub1.json,308,17,30,131072,360
realcase-Sub1.json,308,18,30,262144,180
realcase-Sub1.json,308,19,30,524288,120
realcase-Sub1.json,308,20,30,1048576,300
realcase-Sub1.json,308,21,30,2097152,180
realcase-Sub1.json,308,22,30,4194304,288
realcase-Sub1.json,308,23,30,8388608,288
realcase-Sub1.json,308,24,30,16777216,400
realcase-Sub1.json,308,25,30,33554432,480
realcase-Sub1.json,308,26,30,67108864,900
realcase-Sub1.json,308,27,30,134217728,1080
realcase-Sub1.json,308,28,30,268435456,900
realcase-Sub1.json,308,29,30,536870912,1080
realcase-Sub1.json,308,30,30,1073741824,1080
realcase-Sub1.json,309,0,30,1,1
realcase-Sub1.json,309,1,30,2,2
realcase-Sub1.json,309,2,30,4,3
realcase-Sub1.json,309,3,30,8,2
realcase-Sub1.json,309,4,30,16,2
realcase-Sub1.json,309,5,30,32,6
realcase-Sub1.json,309,6,30,64,6
realcase-Sub1.json,309,7,30,128,12
realcase-Sub1.json,309,8,30,256,16
realcase-Sub1.json,309,9,30,512,32
realcase-Sub1.json,309,10,30,1024,12
realcase-Sub1.json,309,11,30,2048,40
realcase-Sub1.json,309,12,30,4096,18
realcase-Sub1.json,309,13,30,8192,96
realcase-Sub1.json,309,14,30,16384,160
realcase-Sub1.json,309,15,30,32768,90
realcase-Sub1.json,309,16,30,65536,144
realcase-Sub1.json,309,17,30,131072,225
realcase-Sub1.json,309,18,30,262144,108
realcase-Sub1.json,309,19,30,524288,192
realcase-Sub1.json,309,20,30,1048576,360
realcase-Sub1.json,309,21,30,2097152,180
realcase-Sub1.json,309,22,30,4194304,240
realcase-Sub1.json,309,23,30,8388608,576
realcase-Sub1.json,309,24,30,16777216,360
realcase-Sub1.json,309,25,30,33554432,432
realcase-Sub1.json,309,26,30,67108864,450
realcase-Sub1.json,309,27,30,134217728,576
realcase-Sub1.json,309,28,30,268435456,1080
realcase-Sub1.json,309,29,30,536870912,1080
realcase-Sub1.json,309,30,30,1073741824,1080
realcase-Sub1.json,310,0,30,1,1
realcase-Sub1.json,310,1,30,2,2
realcase-Sub1.json,310,2,30,4,1
realcase-Sub1.json,310,3,30,8,2
realcase-Sub1.json,310,4,30,16,3
realcase-Sub1.json,310,5,30,32,4
realcase-Sub1.json,310,6,30,64,6
realcase-Sub1.json,310,7,30,128,4
realcase-Sub1.json,310,8,30,256,24
realcase-Sub1.json,310,9,30,512,32
realcase-Sub1.json,310,10,30,1024,32
realcase-Sub1.json,310,11,30,2048,96
realcase-Sub1.json,310,12,30,4096,8
realcase-Sub1.json,310,13,30,8192,54
realcase-Sub1.json,310,14,30,16384,32
realcase-Sub1.json,310,15,30,32768,135
realcase-Sub1.json,310,16,30,65536,108
realcase-Sub1.json,310,17,30,131072,128
realcase-Sub1.json,310,18,30,262144,288
realcase-Sub1.json,310,19,30,524288,108
realcase-Sub1.json,310,20,30,1048576,500
realcase-Sub1.json,310,21,30,2097152,240
realcase-Sub1.json,310,22,30,4194304,240
realcase-Sub1.json,310,23,30,8388608,288
realcase-Sub1.json,310,24,30,16777216,360
realcase-Sub1.json,310,25,30,33554432,600
realcase-Sub1.json,310,26,30,67108864,600
realcase-Sub1.json,310,27,30,134217728,450
realcase-Sub1.json,310,28,30,268435456,1080
realcase-Sub1.json,310,29,30,536870912,864
realcase-Sub1.json,310,30,30,1073741824,1080
realcase-Sub1.json,311,0,30,1,1
realcase-Sub1.json,311,1,30,2,1
realcase-Sub1.json,311,2,30,4,1
realcase-Sub1.json,311,3,30,8,4
realcase-Sub1.json,311,4,30,16,4
realcase-Sub1.json,311,5,30,32,8
realcase-Sub1.json,311,6,30,64,16
realcase-Sub1.json,311,7,30,128,32
realcase-Sub1.json,311,8,30,256,8
realcase-Sub1.json,311,9,30,512,24
realcase-Sub1.json,311,10,30,1024,32
realcase-Sub1.json,311,11,30,2048,24
realcase-Sub1.json,311,12,30,4096,54
realcase-Sub1.json,311,13,30,8192,90
realcase-Sub1.json,311,14,30,16384,72
realcase-Sub1.json,311,15,30,32768,48
realcase-Sub1.json,311,16,30,65536,90
realcase-Sub1.json,311,17,30,131072,180
realcase-Sub1.json,311,18,30,262144,72
realcase-Sub1.json,311,19,30,524288,108
realcase-Sub1.json,311,20,30,1048576,250
realcase-Sub1.json,311,21,30,2097152,240
realcase-Sub1.json,311,22,30,4194304,600
realcase-Sub1.json,311,23,30,8388608,240
realcase-Sub1.json,311,24,30,16777216,320
realcase-Sub1.json,311,25,30,33554432,360
realcase-Sub1.json,311,26,30,67108864,720
realcase-Sub1.json,311,27,30,134217728,1080
realcase-Sub1.json,311,28,30,268435456,720
realcase-Sub1.json,311,29,30,536870912,1080
realcase-Sub1.json,311,30,30,1073741824,1080
realcase-Sub1.json,312,0,30,1,1
realcase-Sub1.json,312,1,30,2,1
realcase-Sub1.json,312,2,30,4,2
realcase-Sub1.json,312,3,30,8,1
realcase-Sub1.json,312,4,30,16,4
realcase-Sub1.json,312,5,30,32,12
realcase-Sub1.json,312,6,30,64,16
realcase-Sub1.json,312,7,30,128,3
realcase-Sub1.json,312,8,30,256,12
realcase-Sub1.json,312,9,30,512,24
realcase-Sub1.json,312,10,30,1024,18
realcase-Sub1.json,312,11,30,2048,60
realcase-Sub1.json,312,12,30,4096,72
realcase-Sub1.json,312,13,30,8192,144
realcase-Sub1.json,312,14,30,16384,36
realcase-Sub1.json,312,15,30,32768,108
realcase-Sub1.json,312,16,30,65536,48
realcase-Sub1.json,312,17,30,131072,240
realcase-Sub1.json,312,18,30,262144,240
realcase-Sub1.json,312,19,30,524288,320
realcase-Sub1.json,312,20,30,1048576,144
realcase-Sub1.json,312,21,30,2097152,216
realcase-Sub1.json,312,22,30,4194304,192
realcase-Sub1.json,312,23,30,8388608,480
realcase-Sub1.json,312,24,30,16777216,600
realcase-Sub1.json,312,25,30,33554432,600
realcase-Sub1.json,312,26,30,67108864,750
realcase-Sub1.json,312,27,30,134217728,540
realcase-Sub1.json,312,28,30,268435456,720
realcase-Sub1.json,312,29,30,536870912,864
realcase-Sub1.json,312,30,30,1073741824,1080
realcase-Sub1.json,313,0,30,1,1
realcase-Sub1.json,313,1,30,2,1
realcase-Sub1.json,313,2,30,4,1
realcase-Sub1.json,313,3,30,8,6
realcase-Sub1.json,313,4,30,16,2
realcase-Sub1.json,313,5,30,32,8
realcase-Sub1.json,313,6,30,64,6
realcase-Sub1.json,313,7,30,128,6
realcase-Sub1.json,313,8,30,256,48
realcase-Sub1.json,313,9,30,512,18
realcase-Sub1.json,313,10,30,1024,24
realcase-Sub1.json,313,11,30,2048,24
realcase-Sub1.json,313,12,30,4096,32
realcase-Sub1.json,313,13,30,8192,54
realcase-Sub1.json,313,14,30,16384,96
realcase-Sub1.json,313,15,30,32768,54
realcase-Sub1.json,313,16,30,65536,120
realcase-Sub1.json,313,17,30,131072,180
realcase-Sub1.json,313,18,30,262144,60
realcase-Sub1.json,313,19,30,524288,144
realcase-Sub1.json,313,20,30,1048576,240
realcase-Sub1.json,313,21,30,2097152,240
realcase-Sub1.json,313,22,30,4194304,144
realcase-Sub1.json,313,23,30,8388608,240
realcase-Sub1.json,313,24,30,16777216,384
realcase-Sub1.json,313,25,30,33554432,500
realcase-Sub1.json,313,26,30,67108864,648
realcase-Sub1.json,313,27,30,134217728,540
realcase-Sub1.json,313,28,30,268435456,720
realcase-Sub1.json,313,29,30,536870912,720
realcase-Sub1.json,313,30,30,1073741824,1080
realcase-Sub1.json,314,0,30,1,1
realcase-Sub1.json,314,1,30,2,1
realcase-Sub1.json,314,2,30,4,1
realcase-Sub1.json,314,3,30,8,2
realcase-Sub1.json,314,4,30,16,4
realcase-Sub1.json,314,5,30,32,16
realcase-Sub1.json,314,6,30,64,16
realcase-Sub1.json,314,7,30,128,10
realcase-Sub1.json,314,8,30,256,6
realcase-Sub1.json,314,9,30,512,3
realcase-Sub1.json,314,10,30,1024,24
realcase-Sub1.json,314,11,30,2048,20
realcase-Sub1.json,314,12,30,4096,36
realcase-Sub1.json,314,13,30,8192,60
realcase-Sub1.json,314,14,30,16384,60
realcase-Sub1.json,314,15,30,32768,96
realcase-Sub1.json,314,16,30,65536,72
realcase-Sub1.json,314,17,30,131072,72
realcase-Sub1.json,314,18,30,262144,288
realcase-Sub1.json,314,19,30,524288,90
realcase-Sub1.json,314,20,30,1048576,108
realcase-Sub1.json,314,21,30,2097152,180
realcase-Sub1.json,314,22,30,4194304,150
realcase-Sub1.json,314,23,30,8388608,432
realcase-Sub1.json,314,24,30,16777216,500
realcase-Sub1.json,314,25,30,33554432,900
realcase-Sub1.json,314,26,30,67108864,864
realcase-Sub1.json,314,27,30,134217728,600
realcase-Sub1.json,314,28,30,268435456,864
realcase-Sub1.json,314,29,30,536870912,720
realcase-Sub1.json,314,30,30,1073741824,1080
realcase-Sub1.json,315,0,30,1,1
realcase-Sub1.json,315,1,30,2,2
realcase-Sub1.json,315,2,30,4,2
realcase-Sub1.json,315,3,30,8,2
realcase-Sub1.json,315,4,30,16,3
realcase-Sub1.json,315,5,30,32,4
realcase-Sub1.json,315,6,30,64,4
realcase-Sub1.json,315,7,30,128,24
realcase-Sub1.json,315,8,30,256,24
realcase-Sub1.json,315,9,30,512,20
realcase-Sub1.json,315,10,30,1024,24
realcase-Sub1.json,315,11,30,2048,45
realcase-Sub1.json,315,12,30,4096,64
realcase-Sub1.json,315,13,30,8192,54
realcase-Sub1.json,315,14,30,16384,72
realcase-Sub1.json,315,15,30,32768,144
realcase-Sub1.json,315,16,30,65536,96
realcase-Sub1.json,315,17,30,131072,120
realcase-Sub1.json,315,18,30,262144,60
realcase-Sub1.json,315,19,30,524288,225
realcase-Sub1.json,315,20,30,1048576,320
realcase-Sub1.json,315,21,30,2097152,200
realcase-Sub1.json,315,22,30,4194304,120
realcase-Sub1.json,315,23,30,8388608,480
realcase-Sub1.json,315,24,30,16777216,750
realcase-Sub1.json,315,25,30,33554432,432
realcase-Sub1.json,315,26,30,67108864,400
realcase-Sub1.json,315,27,30,134217728,1080
realcase-Sub1.json,315,28,30,268435456,864
realcase-Sub1.json,315,29,30,536870912,1080
realcase-Sub1.json,315,30,30,1073741824,1080
realcase-Sub1.json,316,0,30,1,1
realcase-Sub1.json,316,1,30,2,1
realcase-Sub1.json,316,2,30,4,4
realcase-Sub1.json,316,3,30,8,4
realcase-Sub1.json,316,4,30,16,8
realcase-Sub1.json,316,5,30,32,12
realcase-Sub1.json,316,6,30,64,12
realcase-Sub1.json,316,7,30,128,12
realcase-Sub1.json,316,8,30,256,24
realcase-Sub1.json,316,9,30,512,12
realcase-Sub1.json,316,10,30,1024,12
realcase-Sub1.json,316,11,30,2048,40
realcase-Sub1.json,316,12,30,4096,12
realcase-Sub1.json,316,13,30,8192,48
realcase-Sub1.json,316,14,30,16384,20
realcase-Sub1.json,316,15,30,32768,36
realcase-Sub1.json,316,16,30,65536,128
realcase-Sub1.json,316,17,30,131072,108
realcase-Sub1.json,316,18,30,262144,240
realcase-Sub1.json,316,19,30,524288,120
realcase-Sub1.json,316,20,30,1048576,96
realcase-Sub1.json,316,21,30,2097152,288
realcase-Sub1.json,316,22,30,4194304,360
realcase-Sub1.json,316,23,30,8388608,300
realcase-Sub1.json,316,24,30,16777216,432
realcase-Sub1.json,316,25,30,33554432,288
realcase-Sub1.json,316,26,30,67108864,900
realcase-Sub1.json,316,27,30,134217728,1080
realcase-Sub1.json,316,28,30,268435456,720
realcase-Sub1.json,316,29,30,536870912,1080
realcase-Sub1.json,316,30,30,1073741824,1080
realcase-Sub1.json,317,0,30,1,1
realcase-Sub1.json,317,1,30,2,2
realcase-Sub1.json,317,2,30,4,4
realcase-Sub1.json,317,3,30,8,2
realcase-Sub1.json,317,4,30,16,8
realcase-Sub1.json,317,5,30,32,2
realcase-Sub1.json,317,6,30,64,10
realcase-Sub1.json,317,7,30,128,12
realcase-Sub1.json,317,8,30,256,8
realcase-Sub1.json,317,9,30,512,18
realcase-Sub1.json,317,10,30,1024,6
realcase-Sub1.json,317,11,30,2048,8
realcase-Sub1.json,317,12,30,4096,54
realcase-Sub1.json,317,13,30,8192,24
realcase-Sub1.json,317,14,30,16384,72
realcase-Sub1.json,317,15,30,32768,120
realcase-Sub1.json,317,16,30,65536,300
realcase-Sub1.json,317,17,30,131072,216
realcase-Sub1.json,317,18,30,262144,135
realcase-Sub1.json,317,19,30,524288,144
realcase-Sub1.json,317,20,30,1048576,360
realcase-Sub1.json,317,21,30,2097152,360
realcase-Sub1.json,317,22,30,4194304,270
realcase-Sub1.json,317,23,30,8388608,324
realcase-Sub1.json,317,24,30,16777216,576
realcase-Sub1.json,317,25,30,33554432,480
realcase-Sub1.json,317,26,30,67108864,432
realcase-Sub1.json,317,27,30,134217728,540
realcase-Sub1.json,317,28,30,268435456,864
realcase-Sub1.json,317,29,30,536870912,720
realcase-Sub1.json,317,30,30,1073741824,1080
realcase-Sub1.json,318,0,30,1,1
realcase-Sub1.json,318,1,30,2,2
realcase-Sub1.json,318,2,30,4,2
realcase-Sub1.json,318,3,30,8,2
realcase-Sub1.json,318,4,30,16,8
realcase-Sub1.json,318,5,30,32,4
realcase-Sub1.json,318,6,30,64,8
realcase-Sub1.json,318,7,30,128,12
realcase-Sub1.json,318,8,30,256,24
realcase-Sub1.json,318,9,30,512,36
realcase-Sub1.json,318,10,30,1024,36
realcase-Sub1.json,318,11,30,2048,18
realcase-Sub1.json,318,12,30,4096,32
realcase-Sub1.json,318,13,30,8192,64
realcase-Sub1.json,318,14,30,16384,108
realcase-Sub1.json,318,15,30,32768,96
realcase-Sub1.json,318,16,30,65536,150
realcase-Sub1.json,318,17,30,131072,144
realcase-Sub1.json,318,18,30,262144,96
realcase-Sub1.json,318,19,30,524288,90
realcase-Sub1.json,318,20,30,1048576,288
realcase-Sub1.json,318,21,30,2097152,216
realcase-Sub1.json,318,22,30,4194304,240
realcase-Sub1.json,318,23,30,8388608,540
realcase-Sub1.json,318,24,30,16777216,432
realcase-Sub1.json,318,25,30,33554432,576
realcase-Sub1.json,318,26,30,67108864,450
realcase-Sub1.json,318,27,30,134217728,1080
realcase-Sub1.json,318,28,30,268435456,540
realcase-Sub1.json,318,29,30,536870912,900
realcase-Sub1.json,318,30,30,1073741824,1080
realcase-Sub1.json,319,0,30,1,1
realcase-Sub1.json,319,1,30,2,1
realcase-Sub1.json,319,2,30,4,2
realcase-Sub1.json,319,3,30,8,6
realcase-Sub1.json,319,4,30,16,4
realcase-Sub1.json,319,5,30,32,4
realcase-Sub1.json,319,6,30,64,8
realcase-Sub1.json,319,7,30,128,8
realcase-Sub1.json,319,8,30,256,24
realcase-Sub1.json,319,9,30,512,12
realcase-Sub1.json,319,10,30,1024,36
realcase-Sub1.json,319,11,30,2048,45
realcase-Sub1.json,319,12,30,4096,24
realcase-Sub1.json,319,13,30,8192,36
realcase-Sub1.json,319,14,30,16384,135
realcase-Sub1.json,319,15,30,32768,144
realcase-Sub1.json,319,16,30,65536,72
realcase-Sub1.json,319,17,30,131072,81
realcase-Sub1.json,319,18,30,262144,135
realcase-Sub1.json,319,19,30,524288,120
realcase-Sub1.json,319,20,30,1048576,216
realcase-Sub1.json,319,21,30,2097152,216
realcase-Sub1.json,319,22,30,4194304,120
realcase-Sub1.json,319,23,30,8388608,192
realcase-Sub1.json,319,24,30,16777216,288
realcase-Sub1.json,319,25,30,33554432,500
realcase-Sub1.json,319,26,30,67108864,288
realcase-Sub1.json,319,27,30,134217728,540
realcase-Sub1.json,319,28,30,268435456,600
realcase-Sub1.json,319,29,30,536870912,1080
realcase-Sub1.json,319,30,30,1073741824,1080
realcase-Sub1.json,320,0,30,1,1
realcase-Sub1.json,320,1,30,2,2
realcase-Sub1.json,320,2,30,4,2
realcase-Sub1.json,320,3,30,8,2
realcase-Sub1.json,320,4,30,16,3
realcase-Sub1.json,320,5,30,32,8
realcase-Sub1.json,320,6,30,64,16
realcase-Sub1.json,320,7,30,128,2
realcase-Sub1.json,320,8,30,256,8
realcase-Sub1.json,320,9,30,512,54
realcase-Sub1.json,320,10,30,1024,8
realcase-Sub1.json,320,11,30,2048,48
realcase-Sub1.json,320,12,30,4096,16
realcase-Sub1.json,320,13,30,8192,54
realcase-Sub1.json,320,14,30,16384,60
realcase-Sub1.json,320,15,30,32768,120
realcase-Sub1.json,320,16,30,65536,80
realcase-Sub1.json,320,17,30,131072,225
realcase-Sub1.json,320,18,30,262144,100
realcase-Sub1.json,320,19,30,524288,120
realcase-Sub1.json,320,20,30,1048576,200
realcase-Sub1.json,320,21,30,2097152,320
realcase-Sub1.json,320,22,30,4194304,250
realcase-Sub1.json,320,23,30,8388608,720
realcase-Sub1.json,320,24,30,16777216,300
realcase-Sub1.json,320,25,30,33554432,450
realcase-Sub1.json,320,26,30,67108864,576
realcase-Sub1.json,320,27,30,134217728,576
realcase-Sub1.json,320,28,30,268435456,864
realcase-Sub1.json,320,29,30,536870912,720
realcase-Sub1.json,320,30,30,1073741824,1080
realcase-Sub1.json,321,0,30,1,1
realcase-Sub1.json,321,1,30,2,1
realcase-Sub1.json,321,2,30,4,2
realcase-Sub1.json,321,3,30,8,4
realcase-Sub1.json,321,4,30,16,6
realcase-Sub1.json,321,5,30,32,4
realcase-Sub1.json,321,6,30,64,12
realcase-Sub1.json,321,7,30,128,6
realcase-Sub1.json,321,8,30,256,12
realcase-Sub1.json,321,9,30,512,48
realcase-Sub1.json,321,10,30,1024,8
realcase-Sub1.json,321,11,30,2048,80
realcase-Sub1.json,321,12,30,4096,120
realcase-Sub1.json,321,13,30,8192,72
realcase-Sub1.json,321,14,30,16384,72
realcase-Sub1.json,321,15,30,32768,128
realcase-Sub1.json,321,16,30,65536,108
realcase-Sub1.json,321,17,30,131072,135
realcase-Sub1.json,321,18,30,262144,108
realcase-Sub1.json,321,19,30,524288,144
realcase-Sub1.json,321,20,30,1048576,720
realcase-Sub1.json,321,21,30,2097152,90
realcase-Sub1.json,321,22,30,4194304,360
realcase-Sub1.json,321,23,30,8388608,375
realcase-Sub1.json,321,24,30,16777216,600
realcase-Sub1.json,321,25,30,33554432,540
realcase-Sub1.json,321,26,30,67108864,480
realcase-Sub1.json,321,27,30,134217728,1080
realcase-Sub1.json,321,28,30,268435456,900
realcase-Sub1.json,321,29,30,536870912,1080
realcase-Sub1.json,321,30,30,1073741824,1080
realcase-Sub1.json,322,0,30,1,1
realcase-Sub1.json,322,1,30,2,1
realcase-Sub1.json,322,2,30,4,2
realcase-Sub1.json,322,3,30,8,8
realcase-Sub1.json,322,4,30,16,2
realcase-Sub1.json,322,5,30,32,1
realcase-Sub1.json,322,6,30,64,24
realcase-Sub1.json,322,7,30,128,12
realcase-Sub1.json,322,8,30,256,18
realcase-Sub1.json,322,9,30,512,24
realcase-Sub1.json,322,10,30,1024,72
realcase-Sub1.json,322,11,30,2048,54
realcase-Sub1.json,322,12,30,4096,81
realcase-Sub1.json,322,13,30,8192,80
realcase-Sub1.json,322,14,30,16384,30
realcase-Sub1.json,322,15,30,32768,72
realcase-Sub1.json,322,16,30,65536,135
realcase-Sub1.json,322,17,30,131072,216
realcase-Sub1.json,322,18,30,262144,180
realcase-Sub1.json,322,19,30,524288,108
realcase-Sub1.json,322,20,30,1048576,180
realcase-Sub1.json,322,21,30,2097152,432
realcase-Sub1.json,322,22,30,4194304,120
realcase-Sub1.json,322,23,30,8388608,480
realcase-Sub1.json,322,24,30,16777216,200
realcase-Sub1.json,322,25,30,33554432,360
realcase-Sub1.json,322,26,30,67108864,576
realcase-Sub1.json,322,27,30,134217728,576
realcase-Sub1.json,322,28,30,268435456,864
realcase-Sub1.json,322,29,30,536870912,900
realcase-Sub1.json,322,30,30,1073741824,1080
realcase-Sub1.json,323,0,30,1,1
realcase-Sub1.json,323,1,30,2,1
realcase-Sub1.json,323,2,30,4,2
realcase-Sub1.json,323,3,30,8,2
realcase-Sub1.json,323,4,30,16,4
realcase-Sub1.json,323,5,30,32,16
realcase-Sub1.json,323,6,30,64,24
realcase-Sub1.json,323,7,30,128,24
realcase-Sub1.json,323,8,30,256,8
realcase-Sub1.json,323,9,30,512,24
realcase-Sub1.json,323,10,30,1024,9
realcase-Sub1.json,323,11,30,2048,40
realcase-Sub1.json,323,12,30,4096,24
realcase-Sub1.json,323,13,30,8192,16
realcase-Sub1.json,323,14,30,16384,120
realcase-Sub1.json,323,15,30,32768,96
realcase-Sub1.json,323,16,30,65536,108
realcase-Sub1.json,323,17,30,131072,50
realcase-Sub1.json,323,18,30,262144,300
realcase-Sub1.json,323,19,30,524288,360
realcase-Sub1.json,323,20,30,1048576,270
realcase-Sub1.json,323,21,30,2097152,432
realcase-Sub1.json,323,22,30,4194304,360
realcase-Sub1.json,323,23,30,8388608,625
realcase-Sub1.json,323,24,30,16777216,480
realcase-Sub1.json,323,25,30,33554432,600
realcase-Sub1.json,323,26,30,67108864,1080
realcase-Sub1.json,323,27,30,134217728,864
realcase-Sub1.json,323,28,30,268435456,720
realcase-Sub1.json,323,29,30,536870912,900
realcase-Sub1.json,323,30,30,1073741824,1080
realcase-Sub1.json,324,0,30,1,1
realcase-Sub1.json,324,1,30,2,1
realcase-Sub1.json,324,2,30,4,1
realcase-Sub1.json,324,3,30,8,4
realcase-Sub1.json,324,4,30,16,8
realcase-Sub1.json,324,5,30,32,8
realcase-Sub1.json,324,6,30,64,4
realcase-Sub1.json,324,7,30,128,16
realcase-Sub1.json,324,8,30,256,32
realcase-Sub1.json,324,9,30,512,12
realcase-Sub1.json,324,10,30,1024,36
realcase-Sub1.json,324,11,30,2048,48
realcase-Sub1.json,324,12,30,4096,48
realcase-Sub1.json,324,13,30,8192,72
realcase-Sub1.json,324,14,30,16384,48
realcase-Sub1.json,324,15,30,32768,81
realcase-Sub1.json,324,16,30,65536,320
realcase-Sub1.json,324,17,30,131072,192
realcase-Sub1.json,324,18,30,262144,180
realcase-Sub1.json,324,19,30,524288,90
realcase-Sub1.json,324,20,30,1048576,300
realcase-Sub1.json,324,21,30,2097152,384
realcase-Sub1.json,324,22,30,4194304,384
realcase-Sub1.json,324,23,30,8388608,240
realcase-Sub1.json,324,24,30,16777216,400
realcase-Sub1.json,324,25,30,33554432,600
realcase-Sub1.json,324,26,30,67108864,900
realcase-Sub1.json,324,27,30,134217728,900
realcase-Sub1.json,324,28,30,268435456,480
realcase-Sub1.json,324,29,30,536870912,864
realcase-Sub1.json,324,30,30,1073741824,1080
realcase-Sub1.json,325,0,30,1,1
realcase-Sub1.json,325,1,30,2,1
realcase-Sub1.json,325,2,30,4,3
realcase-Sub1.json,325,3,30,8,4
realcase-Sub1.json,325,4,30,16,3
realcase-Sub1.json,325,5,30,32,4
realcase-Sub1.json,325,6,30,64,12
realcase-Sub1.json,325,7,30,128,24
realcase-Sub1.json,325,8,30,256,8
realcase-Sub1.json,325,9,30,512,12
realcase-Sub1.json,325,10,30,1024,48
realcase-Sub1.json,325,11,30,2048,16
realcase-Sub1.json,325,12,30,4096,80
realcase-Sub1.json,325,13,30,8192,12
realcase-Sub1.json,325,14,30,16384,72
realcase-Sub1.json,325,15,30,32768,12
realcase-Sub1.json,325,16,30,65536,72
realcase-Sub1.json,325,17,30,131072,360
realcase-Sub1.json,325,18,30,262144,144
realcase-Sub1.json,325,19,30,524288,240
realcase-Sub1.json,325,20,30,1048576,360
realcase-Sub1.json,325,21,30,2097152,576
realcase-Sub1.json,325,22,30,4194304,360
realcase-Sub1.json,325,23,30,8388608,288
realcase-Sub1.json,325,24,30,16777216,540
realcase-Sub1.json,325,25,30,33554432,432
realcase-Sub1.json,325,26,30,67108864,400
realcase-Sub1.json,325,27,30,134217728,600
realcase-Sub1.json,325,28,30,268435456,1080
realcase-Sub1.json,325,29,30,536870912,1080
realcase-Sub1.json,325,30,30,1073741824,1080
realcase-Sub1.json,326,0,30,1,1
realcase-Sub1.json,326,1,30,2,2
realcase-Sub1.json,326,2,30,4,4
realcase-Sub1.json,326,3,30,8,2
realcase-Sub1.json,326,4,30,16,6
realcase-Sub1.json,326,5,30,32,8
realcase-Sub1.json,326,6,30,64,8
realcase-Sub1.json,326,7,30,128,8
realcase-Sub1.json,326,8,30,256,8
realcase-Sub1.json,326,9,30,512,16
